,Asset_000,Asset_001,Asset_002,Asset_003,Asset_004,Asset_005,Asset_006,Asset_007,Asset_008,Asset_009,Asset_010,Asset_011,Asset_012,Asset_013,Asset_014,Asset_015,Asset_016,Asset_017,Asset_018,Asset_019,Asset_020,Asset_021,Asset_022,Asset_023,Asset_024,Asset_025,Asset_026,Asset_027,Asset_028,Asset_029,Asset_030,Asset_031,Asset_032,Asset_033,Asset_034,Asset_035,Asset_036,Asset_037,Asset_038,Asset_039,Asset_040,Asset_041,Asset_042,Asset_043,Asset_044,Asset_045,Asset_046,Asset_047,Asset_048,Asset_049,Asset_050,Asset_051,Asset_052,Asset_053,Asset_054,Asset_055,Asset_056,Asset_057,Asset_058,Asset_059,Asset_060,Asset_061,Asset_062,Asset_063,Asset_064,Asset_065,Asset_066,Asset_067,Asset_068,Asset_069,Asset_070,Asset_071,Asset_072,Asset_073,Asset_074,Asset_075,Asset_076,Asset_077,Asset_078,Asset_079
2023-01-02,0.0035186017079680823,-0.013872907663264121,0.018246281181699315,0.014106772621496042,-0.0014848288397959018,0.01769144835241098,0.019439495466771352,0.0023174990578595242,0.014494800066531395,0.001275122167699004,-0.011188077598150967,0.010320585819101244,-0.001963930253744932,-0.010025901712079144,0.004700987834181228,0.012601677423326785,0.02543425838616768,-0.0006071148863460514,-0.010240182789831456,-3.1550782273149884e-05,0.01651449713699843,0.028076410496174643,0.013071250328159508,0.013753871256548617,-0.0037647186495672986,-0.0048690762649094095,0.011316312336471904,0.008041995378794922,-0.014116673658091838,-0.010174006835087877,-0.000971644120324601,0.009633463323541192,-0.005789527921296916,0.0056077091979915405,0.008281873536597697,0.010536938509674222,0.014922727125805486,-0.008002587389027852,0.004364056614979427,0.010634263696837194,0.009557293276390709,0.0018800777211457939,-0.005052334671576504,0.005402235257398509,0.003917084333439203,0.005738087235379227,0.02000092203805781,0.0010846637069272342,0.0037454755213836323,-0.020814287591746847,-0.005081622276876928,-0.0008362890136487831,-0.000511783169914353,0.017129311701111077,0.01363180106470231,-0.015201654241764301,-0.0013124581908614684,0.013633008209655573,0.008252429831910168,0.003455275266485815,-0.0014657455019734377,-0.03045941970008812,0.0019950681272997003,-0.013162716231996191,-0.0011844421180537204,0.01638620260159162,0.012720466893162858,-0.006017380856156249,0.005013731464446424,0.021215000715344018,-0.0008238483223733622,0.013897637351127848,0.00588239608780323,0.0026241811152238987,0.0011863024138543217,0.031858577051221804,0.022209244634316984,0.006275281599569376,-0.0010934635030078262,0.013651997777274175
2023-01-03,0.041048449441327926,0.015240945397912672,0.028951056228547697,0.0076205675917059845,0.016287997206336467,0.028257932342170798,0.019624811919769204,0.02789021118879171,0.012487848873805876,0.0033316724911130755,0.0260149372789573,0.010597076643050323,0.03249438315082646,0.02262429708957001,0.028356014159743693,0.007259814874187177,0.006340214605103889,0.01575900299776943,0.015108807443550042,0.004879597022685384,0.022125822110454114,0.029102201611961448,0.028375112680845742,0.01554436106178466,0.0011475444994851376,0.0015509650267510533,0.003944381464853852,0.0075936198712235475,0.01918654062036068,-0.0030033664661061827,-0.014566111466609495,0.006725363834936653,0.035205446366058046,0.018387677567943326,0.001679667579184833,0.025072170636269,0.014515408581900561,0.0043565092307921854,0.004200729106677639,0.03128164060349489,0.004939335465900703,0.015154797783904642,0.00822868927802117,0.004480327336141177,0.02660580064622975,0.022944021080684253,0.009220412838451627,0.025204442119910145,0.0075496717318010815,0.01893997075244034,0.013005493276428269,0.0074466589724637745,0.009718619733472272,0.0065939059679404645,0.007042979477928833,-0.013198221416973566,0.011047557004981633,0.02658728320366013,0.01278245588137649,-0.00016492880428100112,0.025327766567656278,0.014069910311998644,-0.005578557592742067,-0.004320845396299027,0.026089413809287542,0.004523119682288686,-0.020552160085135197,-0.0013989509335683749,0.0075202411549037135,0.03212738396839679,0.014395262189096744,-0.0022756668933448763,0.004592904617591948,0.025762221741782824,0.0014673809466602909,0.022472833640343422,0.0014235105509991953,0.0022728367077318925,-0.013485799398906255,0.009719894529453698
2023-01-04,-0.033331423910079636,-0.03371396198277745,-0.004298948340883447,-0.016239293954809015,-0.031045365309984363,-0.03848114692017391,-0.01780640167934336,-0.03463038032373843,-0.031551910995002076,-0.013843815592113081,-0.02943846553087765,-0.03778930136687571,-0.03485079763875449,-0.03466828854812705,-0.012121751865167119,-0.021757203928941975,-0.03428634896589859,-0.02523408186006575,-0.012203647952623272,-0.03224318007886916,-0.023670329881900543,-0.035295186508649955,-0.008636709835003833,-0.02340952548126103,-0.04415456472458715,-0.030993033119286792,-0.032603201599270513,-0.027969825082899274,-0.007064212983622413,-0.024546520389487732,-0.024811195364812022,-0.04112541353456926,-0.029716683131565745,-0.034705965702383254,-0.033813217641850135,-0.034546094656073584,-0.02685613977761816,-0.024914021252758618,-0.03318796784008818,-0.015063423121014921,-0.04289823797678609,-0.029129518585274718,-0.0105456993018567,-0.019847636009855806,-0.02449063112035633,-0.0120415161724208,-0.014834443057460591,-0.033028398783669484,-0.026676003658005723,-0.032860855029067444,-0.02586017089263736,-0.0353100597674886,-0.027750650506851122,-0.013177161918406677,-0.024996062293111736,-0.027792033748810386,-0.03802807933830568,-0.017369334231489522,-0.04638742675849608,-0.02592883130236589,-0.013910107486171294,-0.024579464041218513,-0.03317780675750185,-0.005079634935613872,-0.037737560019163986,-0.026429568145092407,-0.03209812034888173,-0.02825263775522189,-0.007270203435902718,-0.04379649113640678,-0.03699661441635588,-0.031194404211413163,-0.01982149307590915,-0.03555673467357644,-0.019309740526596474,-0.01522698899858599,-0.03833599666831804,-0.026918695734504568,-0.0328103392183314,-0.010081740718882409
2023-01-05,0.018765286121028624,0.012554829542448838,-0.0005553996461280337,0.007630420788867281,0.0011236123788962377,-0.006385656821258379,-0.0031413335996219377,0.02175333710509837,-0.011318029427136837,0.006172023066852485,0.005492838112732865,-0.005671918697265197,0.007840707518031014,0.001538106278121636,0.012565068406059348,0.03188471287138419,0.004149367834923298,0.023888314678136825,0.005244929240802625,-0.021479548849578728,-0.004824707225224462,0.005526704507350499,0.020389875813526522,0.0072573099162420674,-0.022744555784587683,0.007826765807915444,0.007012897490858616,0.0034581773177286114,0.0004361668760799522,0.020910257939999895,0.0010960155486739187,0.008544293823934838,-0.002516592469793859,-0.012840733114994162,0.007405645232655777,-0.000289305916748063,0.0010883277357973536,-0.017367086323739497,0.0003818757081758712,0.004748043766751442,0.0029044628636098,0.006397069979141223,0.011758072177332296,0.011845896081245793,-0.002895085381407595,0.018755801104318195,-0.0008801405287214819,-0.011122283632559028,0.011172802319325804,0.0002837804566903114,0.0009873612578236678,0.02268412371042705,-0.0038863354802525247,0.010720050272866634,0.009232686297054949,-0.0013669112403664379,0.01200279258686258,0.00602768036285644,0.019747860475446317,-0.0023857742339077857,-0.00876864494852949,0.009973004558793398,-0.013290866499675874,0.01942266499928109,0.0008883017735055575,0.02386141231311979,-0.006824468412878154,0.016349215881788684,-0.0038569406575726306,0.0004536319652508709,0.003964651647694174,0.007788243225099581,0.008215438343495364,-0.005325788089793067,-0.013218014662202118,0.0125001456735908,-0.009082133999698618,0.007575462872922237,0.007709894226252007,0.006799108452072451
2023-01-06,-0.006149590166966007,-0.003255309058175312,0.00816937738658123,0.006280200819109353,0.011276401706167298,-0.014007548726873454,-0.006323219036438098,-0.006774764042926831,0.0001907508442083889,0.02354556069010021,-0.0039809378451721895,-0.008990926484013995,-0.0006739161891949398,-0.016720077824270093,-0.023378483788773337,-0.01599603111742429,-0.00870894314303226,0.009252122097244193,0.008638973816957147,0.013287826033078019,0.007799112395369528,-0.017160830679076085,-0.001245738199237051,0.014895388426032479,-0.02011667551622914,0.004576187621563291,-0.00357222052367916,0.00793357861926247,-0.03626713453316015,0.0073357256159501776,-0.011781054886014594,0.007765824559593453,-0.019594187747875382,0.004884409599870331,-0.028031362789753385,-0.014956186660476826,0.00269754242963469,-0.00907992149297434,0.007927063373535891,0.0022941386915280625,-0.0061421330425647114,-0.022828547798272463,-0.00168392273100668,0.004236065813045072,0.0032778161080803912,-0.009732623635101797,0.004763844241732484,-0.003792758396171299,-0.0008430400537233667,0.01823352816547155,-0.0010939119338419464,-0.008638552209117693,0.0039509260914369305,0.001252645326355761,0.013827032649554101,-0.015787591240522713,-0.0178152100739256,0.0014287611524573447,-0.026432309652696943,-0.007340480468554076,-0.0009853979849819552,0.012130469306475817,-0.0013973558559892815,0.00980113163356942,0.00022356944368055482,0.0023939169391776387,-0.01722955447426661,-0.00983206990096851,-0.008235765827272673,-0.005457118117337213,-0.005117083538630806,0.008082944118334642,-0.00579591058356943,0.02441929659014954,-0.014992530453523435,0.007753281225407296,-0.01615879115307173,-0.0035439141559004653,-0.0007020191961701551,-0.004262269728950973
2023-01-09,0.005282077720811642,-0.017049199739377196,0.008048069985011192,0.0005464186757873964,-0.01338137008136021,-0.010512153134585332,-0.029004716618014473,-0.014391325619192463,-0.008164170131079984,-0.011755785777349047,-0.0021694307121605545,-0.02713325171057409,-0.01293022566816043,-0.006471774766301622,-0.0036860093703180944,-0.01051470079689331,0.0018071456949983085,-0.041334792269023625,-0.029507379715770117,0.004598145573290533,-0.007442197777710118,-0.01804900494334223,-0.013387186030354067,-0.018744111612245543,-0.0015977806312234702,-0.01173223916709429,-0.014453226096247055,-0.010579796659103238,-0.01483369861133493,-0.024312262032323465,0.001888834210410176,-0.02695420320693765,-0.016634313198291954,-0.02200714232404099,-0.02610874782795891,-0.01721871362567658,-0.0211465335741904,-0.013211627082246769,-0.019001334015194434,-0.03387905444725485,-0.011892129940205196,-0.03553177544502102,0.002143952754819987,-0.0068570435677114145,-0.011761862111820483,-0.00996544117789157,-0.014088373022501106,-0.0114162476287685,-0.009342495912655503,-0.020096095481348806,-0.00021010157770000489,-0.02393054025637064,-0.011472211430045932,-0.024952954213695932,-0.016597076416175995,-0.005414257366824342,-0.0009405697797020517,-0.013244498382321583,-0.023163136163596186,-0.012243496181501225,-0.01891252913227845,-0.03207925727896743,-0.0040465957655889,-0.006661094645655564,-0.028928306731945106,-0.016284373791552374,0.007254916810619544,-0.00901689654090138,0.006372208929889968,-0.01839641973343839,-0.008002087015852448,-0.0207601601813669,-0.014490353540124925,-0.023504503345211012,0.0014646620833631396,-0.012798486201111802,-0.01861367339486439,0.002344709260366444,0.00756887140610072,-0.011734525511543081
2023-01-10,-0.028304378837783764,-0.011420499513780265,-0.018760237399251898,-0.0178535573295608,0.006144566496096383,-0.02532034583302356,-0.016893835992673648,-0.014304134289681669,-0.022415561443529124,-0.015707214466491145,-0.018733963916850054,-0.01990495584168123,-0.012772782270859368,-0.01110094102554353,-0.022620135979775028,-0.0270451205799703,-0.02479001799777464,-0.021863719503862764,-0.006947992851277424,-0.0012770277031460952,-0.01422305185721377,0.0029965371018803397,0.00628991393146845,-0.03483969946095174,-0.00786391351705369,-0.028593919020053257,-0.005542747280570324,0.007567556740754077,-0.007147661203664484,-0.01802203406179481,0.006945579103101427,-0.02434493033136937,-0.007773901248975332,-0.02032170991350706,-0.0028745936582080197,-0.008682931508295706,-0.031533582545846,-0.015189304969903871,-0.0031542222195886926,0.0020692502268121575,-0.013962443107698702,0.0014006961745123975,-0.011475627289527595,0.01774539146439803,-0.018697891718107793,-0.008323390229610988,-0.023875063600437653,-0.014846752590718399,0.0007504675078163501,0.024702295719871706,-0.013794045455167898,-0.029871457257682768,0.005262058176049276,-0.008031691133135151,0.010660976906931453,-0.027758711419924056,0.014681947741874249,-0.015615551629775473,-0.010602882352643568,-0.0020885332756785217,-0.023948147614713308,-0.013145107747051,-0.0265136578020274,-0.003996789748957462,-0.014512849653020712,-0.03998879059554887,-0.011967703580256908,0.00047035166473269807,-0.0047899448605878345,0.008950623317822762,-0.006412431564775356,-0.01726207187469163,-0.010034440698060256,0.012769705523312386,-0.01758908008845821,-0.0075733573138604335,0.00033811267665127126,-0.006762737794804504,-0.02296649291760951,-0.009177278220799142
2023-01-11,0.008328457372063525,-0.008729491602859695,-0.017700268646302777,-0.0058834336233394265,-0.010412630735549948,0.014898212890534888,0.0035566853714374107,-0.0349298255960223,0.00304846922262377,-0.013462951052271764,-0.008506125857542495,0.004461603145125184,0.006662157767684314,-0.005965613597488769,-0.0033470237030123508,-0.015475019557301415,-0.01398074216502145,0.016543012646546475,-0.027096497432499318,-0.00798320433653352,-9.573285016948631e-05,0.014570168260412637,0.017207792112625984,-0.008850866793172839,-0.0034683604926545025,0.005972706924995438,-0.014061342894280144,0.005261251215067654,-0.016412980521292274,-0.023575905633980054,0.005653443654636419,-0.01314066537075493,-0.0021502287150270815,-0.002798002769709167,-0.019627314958959724,0.010391654743134793,-0.0017051743652219935,0.00025617907368609416,-0.020066599004507763,-0.017435273316546138,-0.01810404342299238,-0.008568514505165388,0.016111651103652917,-0.02407203174947759,-0.009119394467895234,-0.019896550063595114,-0.0157188416550457,-0.014421496036698869,-0.003494296004118657,-0.03557979251313361,-0.027264477196534458,-0.011201961671736232,-0.010885280916231574,-0.019698467378457114,-0.005983888954608168,-0.017397594534615632,-0.005602411171896591,-0.003489464426867168,-0.013637929838354322,0.009337453395065393,0.0002904595506448386,-0.012036400325873811,-0.018610033356265588,-0.011945692995681049,-0.029965932484213587,0.001614509873517113,0.01185446412408266,0.0004413562378066272,0.0030949161330852855,-0.02372535183576256,-0.002149917529449282,-0.0149168332384312,-0.02191705650699988,-0.006558858303099858,-0.024534399864846415,0.006898615509551264,-0.013660973294883048,-0.0197145997460741,-0.00407956583107592,-0.0019090133489016083
2023-01-12,0.008986416630977422,-0.01408377912588572,-0.0036728989481543714,0.012206561215438349,-0.014652191120208992,-0.00296472540091796,-0.004470258092861937,-0.014091723130640783,0.009612168133014229,-0.010090598255407661,0.012138867501395232,-0.013806791954649879,-0.032975824712696236,-0.010147327414354788,0.0016871931344243358,-0.008142769476292418,-0.0030335673647932035,-0.005445642489312437,-0.012933682838375472,0.03242350805577565,-0.0040930181276608215,-0.012310504891702208,0.028273171856888622,-0.014070188050371583,-0.0018130308019434513,-0.012339715924770393,-0.017727972208595347,0.010493513561514392,-0.002337912563025438,-0.017179596982988255,0.021317853098719954,-0.0015569507440404942,0.011856595391346151,0.010199790184814216,-0.02177581012847835,0.008814108574296941,0.009852685619244118,-0.0009789579514797517,0.007933078921849301,-0.00579072270896822,0.01655965492054326,-0.012155537606329833,0.01758957073009615,0.004606352728538063,0.002930428058458106,-0.017082305351334252,0.014550103906522035,-0.012257494173284072,0.02007055652150095,-0.0008134895206466817,0.003788712293357987,-0.0058914646468155776,-0.005940383554850844,-0.022241241685206838,0.007485123006136053,0.002336682268123434,0.017470405022526423,-0.008394632672609365,0.020740561450858095,-0.011956619536822238,0.0016936896353364661,0.0068175076555426865,0.0037732198555570015,-0.005033541089906702,-0.01847967562011804,-0.0038582870844316736,-0.00871528041998974,0.02328655047114564,0.005990477197458477,-0.0015759701077552404,0.015402621800104595,0.0075117151982320735,-0.024625447602193956,0.008418637462624792,0.0038440341873983252,0.0058491445783189055,-0.0011874542672644602,-0.008382959138728684,-0.01641302501570897,0.009079778744864828
2023-01-13,-0.009754315998461653,-0.01268077173115999,0.030718684693551553,-0.013954912035317662,-0.0128974615141391,-0.0009437682925724621,-0.009904972069799609,0.011029368118901428,0.0015536118267268787,-0.0028003357911260142,0.004570139905809162,-0.004874931082011189,-0.017304297429526515,-0.004113256926950721,-0.018698395732759533,-0.022201425312605695,-0.013466385786093764,-0.007055044405799469,-0.0033016991503724558,-0.042338151423187136,-0.011985565577176234,-0.027513000932880192,0.001802294439524837,-0.014686607879079463,-0.007789668865679195,-0.017493976263560876,0.0007964725083554796,-0.026538594333359367,-0.012252254883342046,-0.01364463694509016,0.01567443099214816,-0.032145907965616005,0.01176104230157761,-0.009721687315383153,-0.009121113181356806,0.0051794112568596465,0.0016481809780454597,-0.005923918251876126,-9.372812263801905e-05,-0.027882824066042367,-0.018535823247826076,-0.0007235102057607601,-0.017686457172697026,-0.011011097530161235,-0.011813925401426267,-0.023121214268667055,0.006196900788698754,0.0014817088612601812,-0.004461464595102899,0.014101324174366311,-0.02249342190023347,-0.019569498497759033,-0.01508392864145634,-0.010917329242656492,-0.005744191466222157,0.0018208578054063826,0.02222565522543807,0.002218018949547133,-0.006878800470764987,0.010167690266140329,-0.005210138738987475,-0.006544004952876592,-0.0006229184114677662,-0.0017179740944646416,0.006026990044398916,-0.029400100322923176,0.0009028888122550767,-0.005822253437368528,-0.008053967980714217,0.0014450256307768986,0.0052011788065103445,-0.01588563632629115,-0.002751289402887881,0.003930626059435259,-0.008144419882532297,-0.01746463670738165,-0.00492499503574811,0.009289799881957191,-0.009167673269686092,-0.0005301343559002197
